t,eC,eL,pos_x,pos_y,ref_x,ref_y
4096.337034,-0.031870,0.102843,2.583991,1.971877,2.479953,1.999598
4096.357022,-0.046148,0.101790,2.549673,1.962466,2.443306,1.996775
4096.376993,-0.061082,0.103116,2.516636,1.950561,2.403684,1.990636
4096.397351,-0.078400,0.105662,2.487619,1.934462,2.364682,1.981341
4096.417114,-0.088409,0.105651,2.456309,1.922682,2.326550,1.968951
4096.437023,-0.103464,0.105766,2.426324,1.903731,2.286506,1.952129
4096.457117,-0.119136,0.101255,2.395563,1.880004,2.248073,1.931894
4096.477158,-0.133841,0.099840,2.367925,1.855804,2.208818,1.906464
4096.496931,-0.147193,0.100435,2.342244,1.831169,2.169595,1.875276
4096.516820,-0.158356,0.100313,2.317982,1.806027,2.133691,1.840320
4096.536636,-0.166736,0.099593,2.294510,1.780637,2.101466,1.801944
4096.556412,-0.172589,0.099081,2.272179,1.755172,2.073244,1.760537
4096.576869,-0.174584,0.096371,2.249935,1.729456,2.050766,1.719519
4096.597665,-0.173250,0.094793,2.227783,1.704080,2.032219,1.676581
4096.617775,-0.168271,0.090184,2.206244,1.678564,2.019574,1.638532
4096.637160,-0.161228,0.087849,2.185515,1.653567,2.010019,1.599593
4096.657596,-0.152489,0.085661,2.166138,1.628986,2.004027,1.563330
4096.677507,-0.139883,0.081328,2.145424,1.602832,2.000904,1.530061
4096.698547,-0.125663,0.076396,2.125663,1.576396,2.000000,1.500000
4096.720280,-0.100734,0.086721,2.104861,1.550447,1.999096,1.469939
4096.737935,-0.078817,0.089603,2.085244,1.523394,1.996775,1.443306
4096.757452,-0.055846,0.094508,2.063815,1.496970,1.992468,1.413542
4096.777291,-0.034434,0.096716,2.042296,1.470189,1.986379,1.384090
4096.797229,-0.014067,0.100153,2.020660,1.443350,1.977551,1.351862
4096.817065,0.004215,0.102850,1.999622,1.417789,1.966590,1.320296
4096.836768,0.022486,0.106288,1.977179,1.392218,1.952129,1.286506
4096.856863,0.037265,0.107179,1.955546,1.365507,1.935224,1.253869
4096.877102,0.050694,0.109550,1.933512,1.338928,1.914103,1.219788
4096.896717,0.062049,0.107180,1.910129,1.312695,1.892400,1.190125
4096.916719,0.073268,0.107137,1.885554,1.288040,1.866309,1.159680
4096.938347,0.083858,0.107824,1.859109,1.263694,1.835392,1.129174
4096.957401,0.092332,0.105416,1.831949,1.240933,1.804602,1.103493
4096.976866,0.099991,0.104878,1.803639,1.219268,1.769041,1.078554
4096.997624,0.106696,0.107042,1.774939,1.199077,1.728483,1.055258
4097.017399,0.108852,0.106803,1.746749,1.178257,1.689024,1.037107
4097.037161,0.111782,0.103630,1.713997,1.159915,1.648138,1.022449
4097.057374,0.111412,0.101613,1.681782,1.141837,1.606134,1.011394
4097.077403,0.109818,0.097186,1.648325,1.126253,1.566643,1.004461
4097.097677,0.106886,0.095700,1.613983,1.111792,1.523386,1.000547
4097.117490,0.099600,0.096669,1.580002,1.099600,1.483333,1.000000
4097.137478,0.086400,0.098104,1.541437,1.086400,1.443333,1.000000
4097.157490,0.073747,0.097552,1.504219,1.073747,1.406667,1.000000
4097.177526,0.062812,0.100808,1.467475,1.062812,1.366667,1.000000
4097.197789,0.053264,0.103764,1.430430,1.053264,1.326667,1.000000
4097.217500,0.044350,0.100303,1.390303,1.044350,1.290000,1.000000
4097.237592,0.040476,0.115255,1.365255,1.040476,1.250000,1.000000
4097.257469,0.030865,0.103771,1.320438,1.030865,1.216667,1.000000
4097.277193,0.026148,0.100557,1.280557,1.026148,1.180000,1.000000
4097.297575,0.026019,0.108169,1.244836,1.026019,1.136667,1.000000
4097.317520,0.025614,0.110000,1.210000,1.025614,1.100000,1.000000
4097.337115,0.025917,0.107329,1.170663,1.025917,1.063333,1.000000
4097.357408,0.030909,0.107958,1.134624,1.030909,1.026667,1.000000
4097.377363,0.038205,0.109010,1.096625,1.035456,0.986633,1.000179
4097.397745,0.052011,0.109160,1.060716,1.042919,0.946628,1.002857
4097.417916,0.066170,0.110218,1.027572,1.053238,0.906966,1.008732
4097.438881,0.074909,0.106446,0.990357,1.061890,0.867902,1.017765
4097.457932,0.085121,0.103291,0.952955,1.075053,0.826550,1.031049
4097.478405,0.092892,0.108135,0.921184,1.086215,0.783488,1.049309
4097.497641,0.104894,0.108277,0.891809,1.104870,0.745192,1.069799
4097.517103,0.108202,0.102250,0.857483,1.120989,0.711541,1.091599
4097.541909,0.124151,0.108703,0.837969,1.143875,0.674641,1.120340
4097.561428,0.121810,0.113215,0.809160,1.154421,0.642920,1.150009
4097.577733,0.129037,0.108259,0.784460,1.179257,0.616025,1.179745
4097.597806,0.137132,0.101416,0.762117,1.207818,0.591599,1.211541
4097.617577,0.134358,0.097840,0.733459,1.231257,0.568106,1.248073
4097.638732,0.140754,0.098501,0.715594,1.259431,0.546455,1.289533
4097.658933,0.139543,0.094713,0.693360,1.288171,0.529900,1.329688
4097.677798,0.142793,0.094111,0.677903,1.319150,0.516043,1.374361
4097.697395,0.141140,0.090850,0.661249,1.350726,0.506965,1.416835
4097.717538,0.139509,0.090586,0.647926,1.380821,0.501608,1.459938
4097.737824,0.133629,0.086062,0.633629,1.413938,0.500000,1.500000
4097.757868,0.121151,0.092193,0.621151,1.444473,0.500000,1.536667
4097.777814,0.106099,0.093044,0.606099,1.476956,0.500000,1.570000
4097.797363,0.091731,0.092062,0.591731,1.511272,0.500000,1.603333
4097.817933,0.081687,0.096423,0.581687,1.543577,0.500000,1.640000
4097.837734,0.071764,0.098550,0.571764,1.578116,0.500000,1.676667
4097.857842,0.066482,0.099369,0.566482,1.610631,0.500000,1.710000
4097.877775,0.056043,0.096939,0.556043,1.646394,0.500000,1.743333
4097.897538,0.046096,0.098504,0.546096,1.681496,0.500000,1.780000
4097.917992,0.036593,0.099363,0.536593,1.717304,0.500000,1.816667
4097.938233,0.025458,0.103028,0.525458,1.750306,0.500000,1.853333
4097.957946,0.016705,0.099583,0.516705,1.787083,0.500000,1.886667
4097.977808,0.006048,0.103385,0.506048,1.819948,0.500000,1.923333
4097.997649,-0.000765,0.105002,0.499235,1.854998,0.500000,1.960000
4098.017042,-0.012885,0.106835,0.487115,1.889832,0.500000,1.996667
4098.037024,-0.016096,0.105060,0.483904,1.924940,0.500000,2.030000
4098.056929,-0.024095,0.105494,0.475905,1.961173,0.500000,2.066667
4098.076848,-0.030417,0.106613,0.469583,1.996720,0.500000,2.103333
4098.097099,-0.038859,0.105066,0.461141,2.034934,0.500000,2.140000
4098.116549,-0.040612,0.104284,0.459388,2.072383,0.500000,2.176667
4098.136800,-0.046900,0.107025,0.453100,2.109641,0.500000,2.216667
4098.158220,-0.047619,0.109220,0.452381,2.144113,0.500000,2.253333
4098.176855,-0.049933,0.109750,0.450067,2.180250,0.500000,2.290000
4098.197688,-0.051007,0.110607,0.448993,2.216060,0.500000,2.326667
4098.216998,-0.047182,0.107928,0.452818,2.252072,0.500000,2.360000
4098.237867,-0.046059,0.108503,0.453941,2.288164,0.500000,2.396667
4098.257483,-0.040453,0.106288,0.459547,2.323712,0.500000,2.430000
4098.279309,-0.035471,0.108154,0.464529,2.358512,0.500000,2.466667
4098.298380,-0.021713,0.107179,0.478287,2.392821,0.500000,2.500000
4098.319287,-0.008635,0.107686,0.485308,2.426528,0.501117,2.533396
4098.337223,-0.000553,0.116007,0.488139,2.455165,0.504918,2.569954
4098.357581,0.012867,0.107538,0.501164,2.494982,0.510696,2.602866
4098.377564,0.035259,0.107904,0.523556,2.525084,0.519574,2.638532
4098.397849,0.045048,0.115447,0.533592,2.552664,0.532219,2.676581
4098.421918,0.061298,0.106031,0.557425,2.588485,0.546455,2.710467
4098.441302,0.079102,0.107381,0.581540,2.616523,0.566431,2.749035
4098.462212,0.091173,0.107662,0.602977,2.645271,0.589680,2.785723
4098.476975,0.099890,0.121325,0.616124,2.665672,0.618174,2.822814
4098.498215,0.115359,0.106842,0.651814,2.695271,0.645267,2.852370
4098.519951,0.124478,0.103630,0.678415,2.719861,0.677186,2.881826
4098.537332,0.133848,0.107920,0.705420,2.742768,0.719788,2.914103
4098.557313,0.140018,0.117212,0.724210,2.759356,0.759709,2.938475
4098.577616,0.143665,0.103433,0.761841,2.784522,0.798669,2.957674
4098.598143,0.144862,0.100043,0.791026,2.804074,0.839148,2.973420
4098.617291,0.145289,0.096938,0.823473,2.822576,0.884090,2.986379
4098.638148,0.142796,0.095394,0.855568,2.840344,0.930046,2.995082
4098.657308,0.138195,0.090730,0.890061,2.856439,0.973276,2.999285
4098.677580,0.127709,0.083121,0.923546,2.872291,1.006667,3.000000
4098.697621,0.114017,0.089834,0.960166,2.885983,1.050000,3.000000
4098.717347,0.101925,0.096501,0.996832,2.898075,1.093333,3.000000
4098.737300,0.090014,0.097911,1.032089,2.909986,1.130000,3.000000
4098.757389,0.085055,0.112430,1.057570,2.914945,1.170000,3.000000
4098.777532,0.066455,0.098933,1.104400,2.933545,1.203333,3.000000
4098.797315,0.057517,0.100305,1.139695,2.942483,1.240000,3.000000
4098.817782,0.048079,0.106051,1.177282,2.951921,1.283333,3.000000
4098.837470,0.039452,0.105676,1.214324,2.960548,1.320000,3.000000
4098.861501,0.031572,0.107218,1.252782,2.968428,1.360000,3.000000
4098.881268,0.023686,0.109023,1.290977,2.976314,1.400000,3.000000
4098.901298,0.016620,0.108630,1.331370,2.983380,1.440000,3.000000
4098.921244,0.009324,0.111423,1.368577,2.990676,1.480000,3.000000
4098.939529,0.004170,0.112398,1.407602,2.995830,1.520000,3.000000
4098.961759,-0.000856,0.108990,1.447676,3.000856,1.556667,3.000000
4098.981354,-0.005830,0.107948,1.492052,3.005830,1.600000,3.000000
4099.001675,-0.011382,0.108548,1.531452,3.011382,1.640000,3.000000
4099.021589,-0.016237,0.110509,1.572824,3.016237,1.683333,3.000000
4099.037257,-0.019554,0.115270,1.611396,3.019554,1.726667,3.000000
