t,eC,eL,pos_x,pos_y,ref_x,ref_y
3345.199916,0.126842,0.107764,0.695081,2.740593,0.708818,2.906464
3345.220105,0.135236,0.108210,0.722741,2.760557,0.748073,2.931894
3345.239975,0.143293,0.108101,0.751792,2.778062,0.789533,2.953545
3345.259852,0.147351,0.106418,0.779825,2.795312,0.829688,2.970100
3345.280107,0.150692,0.104636,0.810948,2.811807,0.874361,2.983957
3345.299876,0.150747,0.103707,0.839647,2.827139,0.916835,2.993035
3345.320518,0.141036,0.086087,0.883085,2.850139,0.956607,2.998113
3345.340207,0.116540,-0.126460,0.902775,2.855907,0.996658,2.999989
3345.360154,0.129670,0.096628,0.936706,2.870330,1.033333,3.000000
3345.380304,0.108665,0.089073,0.980927,2.891335,1.070000,3.000000
3345.400676,0.107453,0.105550,1.004450,2.892547,1.110000,3.000000
3345.420420,0.096368,0.105247,1.041420,2.903632,1.146667,3.000000
3345.440459,0.084390,0.104367,1.075633,2.915610,1.180000,3.000000
3345.461322,0.063605,0.093994,1.122673,2.936395,1.216667,3.000000
3345.481283,0.063323,0.110951,1.145715,2.936677,1.256667,3.000000
3345.501350,0.053898,0.113221,1.183445,2.946102,1.296667,3.000000
3345.521606,0.044414,0.110381,1.219619,2.955586,1.330000,3.000000
3345.541319,0.035428,0.109540,1.257127,2.964572,1.366667,3.000000
3345.560323,0.025920,0.111274,1.292059,2.974080,1.403333,3.000000
