vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.336560,-0.033931,2.282317,0.121873,0.495674,0.000131,0.000260,0.011935,3.116905,1.847454,8.106527
2.352593,-0.034941,2.238298,0.118026,0.485674,-0.000041,0.000212,0.010804,3.082291,1.862774,8.149383
2.367404,-0.035906,2.187196,0.115603,0.475674,0.000004,0.000119,0.006141,3.046360,1.876632,8.189978
2.381150,-0.036384,2.135954,0.111404,0.465674,-0.000111,0.000177,0.010205,3.009380,1.889721,8.228635
2.393833,-0.036703,2.082696,0.110173,0.455674,0.000602,0.000217,0.007242,2.970743,1.904681,8.268214
2.406084,-0.036300,2.039443,0.110226,0.445674,0.000423,0.000064,0.003208,2.933599,1.914380,8.308895
2.416949,-0.035691,2.010768,0.113439,0.435674,0.000743,-0.000521,-0.018587,2.895819,1.923261,8.348784
2.426707,-0.035132,1.993398,0.115600,0.425674,0.000617,-0.000188,-0.013205,2.857669,1.931767,8.387880
2.435003,-0.034109,2.003487,0.116317,0.415674,-0.000024,-0.000003,-0.001897,2.819445,1.937806,8.427379
2.441463,-0.033863,2.029239,0.118981,0.405674,0.000135,-0.000078,-0.006428,2.779461,1.943677,8.466620
2.446726,-0.034269,2.059254,0.120223,0.395674,0.000118,-0.000028,-0.003067,2.739429,1.948459,8.507028
2.450709,-0.035206,2.090057,0.121022,0.385674,0.000080,-0.000009,-0.002057,2.699920,1.953186,8.548085
2.453430,-0.036508,2.115281,0.120709,0.375674,0.000084,0.000028,0.000684,2.658910,1.954659,8.588884
2.455026,-0.037984,2.131217,0.122146,0.365674,0.000909,-0.000240,-0.007882,2.615104,1.957394,8.631059
2.456198,-0.039277,2.139257,0.120983,0.355674,0.000426,0.000000,-0.000595,2.574950,1.956326,8.675446
2.455867,-0.040183,2.143189,0.121366,0.345674,0.000218,0.000001,-0.000781,2.532856,1.955381,8.720560
2.454236,-0.040674,2.146102,0.116377,0.335674,-0.000028,0.000224,0.013148,2.491959,1.951968,8.765554
2.451734,-0.041534,2.131492,0.116231,0.325674,0.000106,0.000030,0.000411,2.452300,1.946496,8.809934
2.448378,-0.041690,2.106016,0.108587,0.315674,0.000078,0.001209,0.041460,2.413461,1.938638,8.852766
2.444620,-0.041085,2.082168,0.095550,0.305674,0.000121,0.003708,0.127950,2.376628,1.930067,8.895446
2.440940,-0.039885,2.067768,0.078970,0.295674,-0.000037,0.001432,0.102828,2.338276,1.917697,8.936679
2.437264,-0.044331,1.915798,0.069936,0.285674,-0.000095,0.000666,0.036649,2.302479,1.905700,8.976584
