vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.083926,-0.010514,2.807676,0.162391,0.449929,-0.001159,0.000395,0.013087,3.307709,1.762600,7.833087
2.096300,-0.013375,2.776547,0.156307,0.454949,-0.001771,0.001089,0.030315,3.285368,1.780406,7.872457
2.108724,-0.015318,2.740201,0.149115,0.459746,-0.001636,0.000888,0.036742,3.258182,1.798756,7.910435
2.122086,-0.017767,2.683935,0.139952,0.463250,-0.000916,0.000439,0.019739,3.230740,1.816713,7.949386
2.136873,-0.020727,2.578173,0.131568,0.465139,-0.001173,0.000830,0.031703,3.204380,1.832825,7.990422
2.151893,-0.021984,2.471302,0.124055,0.465061,-0.000658,0.000554,0.024198,3.172740,1.848000,8.030652
2.167692,-0.022837,2.351185,0.116395,0.462256,-0.000551,0.000750,0.031079,3.141762,1.862483,8.070991
2.183598,-0.022796,2.235799,0.109058,0.456299,-0.000458,0.000371,0.018806,3.110942,1.875535,8.112157
2.199272,-0.022929,2.106764,0.103570,0.446299,0.000224,0.001155,0.037024,3.078761,1.886715,8.151401
2.214738,-0.021307,2.011311,0.097985,0.436299,0.000449,0.001072,0.048403,3.045746,1.897781,8.187180
