t,eC,eL,pos_x,pos_y,ref_x,ref_y
4254.148887,-0.127446,0.100072,2.431415,1.879614,2.286506,1.952129
4254.169232,-0.136827,0.098428,2.399609,1.862635,2.245192,1.930201
4254.189201,-0.146245,0.103030,2.370797,1.845057,2.200726,1.900544
4254.206269,-0.154656,0.102215,2.341990,1.823641,2.162136,1.868576
4254.226209,-0.160992,0.099216,2.315127,1.800985,2.129174,1.835392
4254.245953,-0.165585,0.098402,2.289143,1.777589,2.097465,1.796590
4254.265898,-0.169810,0.097866,2.265778,1.752475,2.069799,1.754808
4254.285883,-0.171977,0.095318,2.244082,1.726254,2.047871,1.713494
4254.307020,-0.174076,0.091977,2.224896,1.697494,2.029900,1.670312
4254.327010,-0.170920,0.090252,2.204157,1.670047,2.016043,1.625639
4254.348103,-0.166666,0.088191,2.185978,1.642406,2.006965,1.583165
4254.366147,-0.158232,0.084728,2.166874,1.614069,2.001887,1.543393
4254.386960,-0.147731,0.080375,2.149414,1.587422,2.000101,1.510026
4254.406108,-0.127741,0.088581,2.131197,1.559123,1.999453,1.476614
4254.426155,-0.107592,0.092046,2.113754,1.530766,1.997489,1.449952
4254.446178,-0.087685,0.094682,2.095252,1.503571,1.994103,1.423434
4254.465867,-0.069932,0.100620,2.078302,1.477348,1.988606,1.393866
4254.485849,-0.053342,0.099521,2.059974,1.449795,1.982235,1.367902
4254.505884,-0.036609,0.100539,2.040427,1.422566,1.973420,1.339148
4254.526305,-0.020279,0.104527,2.020504,1.396598,1.961619,1.307887
4254.545862,-0.005720,0.107321,2.000640,1.371044,1.947757,1.277483
4254.566171,0.007252,0.108061,1.980077,1.345069,1.931894,1.248073
4254.586703,0.018690,0.109569,1.960028,1.321008,1.914103,1.219788
4254.606744,0.030057,0.112692,1.938652,1.297193,1.892400,1.190125
4254.626971,0.040477,0.111042,1.915291,1.274113,1.870826,1.164608
4254.646147,0.051098,0.114744,1.892921,1.254456,1.845186,1.138273
4254.666441,0.058190,0.110057,1.867502,1.231204,1.820255,1.116025
4254.686160,0.065623,0.107290,1.840185,1.209365,1.791182,1.093536
4254.705861,0.073242,0.108273,1.812720,1.190078,1.757678,1.071512
4254.725908,0.078818,0.108363,1.784481,1.171051,1.722517,1.052243
4254.745902,0.081368,0.105677,1.756097,1.152387,1.689024,1.037107
4254.765633,0.084364,0.103758,1.724685,1.135260,1.651327,1.023450
4254.785616,0.085470,0.101240,1.692035,1.118940,1.612656,1.012857
4254.805610,0.084898,0.101793,1.661517,1.104293,1.573262,1.005396
4254.825625,0.083354,0.101297,1.628900,1.091050,1.533396,1.001117
4254.846996,0.076336,0.101159,1.597826,1.076336,1.496667,1.000000
4254.865892,0.066753,0.098463,1.561796,1.066753,1.463333,1.000000
4254.886761,0.056396,0.099964,1.526630,1.056396,1.426667,1.000000
4254.905890,0.047135,0.104626,1.491293,1.047135,1.386667,1.000000
4254.926056,0.038925,0.102974,1.452974,1.038925,1.350000,1.000000
4254.945808,0.041254,0.108216,1.421549,1.041254,1.313333,1.000000
4254.965785,0.024155,0.101859,1.378525,1.024155,1.276667,1.000000
4254.986680,0.018653,0.104187,1.344187,1.018653,1.240000,1.000000
4255.006108,0.023624,0.116084,1.316084,1.023624,1.200000,1.000000
4255.026426,0.010542,0.106843,1.273510,1.010542,1.166667,1.000000
4255.046484,0.010332,0.105990,1.239323,1.010332,1.133333,1.000000
4255.066519,0.017531,0.116252,1.209586,1.017531,1.093333,1.000000
4255.086489,0.017847,0.112767,1.172767,1.017847,1.060000,1.000000
4255.106412,0.020777,0.110283,1.136950,1.020777,1.026667,1.000000
4255.126054,0.016693,0.109171,1.099458,1.014601,0.989974,1.000101
4255.146553,0.039056,0.110896,1.067338,1.030710,0.953279,1.002188
4255.165984,0.050161,0.108558,1.032225,1.038371,0.916835,1.006965
4255.185958,0.060078,0.109688,0.998656,1.046612,0.877598,1.015214
4255.206224,0.069575,0.105757,0.961666,1.058434,0.839148,1.026580
4255.226474,0.077555,0.102865,0.926919,1.071397,0.801733,1.040990
4255.246207,0.079281,0.105677,0.893292,1.079542,0.762645,1.059929
4255.268677,0.096181,0.106944,0.867547,1.103815,0.725349,1.082188
4255.288335,0.107871,0.106100,0.842745,1.125442,0.692755,1.105538
4255.306541,0.118882,0.106567,0.818669,1.148252,0.659680,1.133691
4255.328120,0.125458,0.105166,0.792764,1.170767,0.629174,1.164608
4255.348413,0.132321,0.101887,0.768463,1.196752,0.601466,1.198056
4255.366502,0.139785,0.101900,0.747491,1.223635,0.574995,1.236617
4255.387426,0.143514,0.101580,0.725968,1.250385,0.552243,1.277483
4255.412113,0.147824,0.100561,0.707498,1.279583,0.533410,1.320296
4255.427514,0.154889,0.097122,0.695309,1.311062,0.519574,1.361468
4255.448081,0.156770,0.095578,0.680548,1.342227,0.508732,1.406966
4255.469201,0.152983,0.093736,0.664108,1.372000,0.502511,1.449952
4255.486837,0.150372,0.089046,0.652228,1.403961,0.500101,1.489974
4255.508073,0.140342,0.092420,0.640342,1.434246,0.500000,1.526667
