vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
1.909616,-0.002908,-0.726733,0.018906,0.324399,-0.000188,-0.016248,-0.500675,3.535295,1.335303,5.782830
1.920312,-0.003876,-0.714376,0.035992,0.323278,-0.000172,-0.004821,-0.242805,3.529843,1.361316,5.809751
1.930253,0.011531,-0.319522,0.051892,0.321837,0.000165,-0.004031,-0.123733,3.524646,1.387363,5.836227
1.939929,0.017284,0.155079,0.065894,0.320339,0.000881,-0.007623,-0.235472,3.515557,1.412667,5.862528
1.949824,0.013727,0.405866,0.078757,0.317945,0.001703,-0.010776,-0.333415,3.509195,1.437979,5.889794
1.959612,0.009462,0.526038,0.092158,0.315480,0.000699,-0.003103,-0.158371,3.496600,1.462357,5.917469
1.967210,0.017200,0.850853,0.104247,0.312665,-0.000060,-0.000574,-0.029620,3.486827,1.489550,5.945867
1.973341,0.021399,1.254986,0.115229,0.309072,-0.000157,-0.000507,-0.027114,3.472520,1.512411,5.975811
1.978654,0.020461,1.560683,0.122550,0.305810,-0.000246,-0.000330,-0.018012,3.460607,1.538390,6.006368
1.983158,0.017845,1.784903,0.130247,0.302653,0.000315,-0.001626,-0.051246,3.450483,1.563190,6.037324
1.987323,0.014004,1.922462,0.136869,0.300000,-0.000113,-0.000711,-0.037301,3.437005,1.586070,6.069132
1.990127,0.012640,2.049165,0.143539,0.298078,-0.000234,-0.000327,-0.017572,3.421089,1.609642,6.100519
1.992053,0.011848,2.181020,0.148108,0.296576,-0.000445,-0.000182,-0.011467,3.404187,1.631973,6.133233
1.993250,0.010503,2.290629,0.151452,0.295595,-0.000610,-0.000111,-0.008535,3.387439,1.653697,6.167802
1.993877,0.008883,2.375868,0.154509,0.295322,-0.000657,-0.000075,-0.007444,3.370771,1.674708,6.202007
1.994120,0.007388,2.442728,0.156845,0.295891,-0.000685,-0.000364,-0.013717,3.352745,1.694926,6.236412
1.994141,0.005753,2.487374,0.158843,0.297206,-0.000832,-0.000109,-0.010132,3.335363,1.714778,6.270649
1.993908,0.004873,2.526251,0.160961,0.299432,-0.000882,-0.000307,-0.012493,3.316814,1.733613,6.304435
1.993642,0.004002,2.557816,0.162049,0.302377,-0.001045,-0.000103,-0.009521,3.296972,1.750929,6.338488
1.993392,0.003458,2.584560,0.162149,0.305407,-0.001154,0.000073,-0.001257,3.275544,1.767020,6.372675
1.993319,0.002939,2.608857,0.160759,0.308600,-0.001167,0.000154,0.002176,3.254213,1.782797,6.407388
1.993665,0.002089,2.618721,0.158055,0.311682,-0.001074,0.000215,0.005436,3.231995,1.797465,6.441881
1.994602,0.001042,2.611445,0.154150,0.314660,-0.001086,0.000271,0.008334,3.208209,1.810979,6.476028
1.996088,-0.000071,2.585831,0.149008,0.317334,-0.001230,0.000345,0.011417,3.185086,1.823287,6.510687
1.998040,-0.001155,2.541323,0.143373,0.319791,-0.001051,0.000344,0.012600,3.160773,1.836112,6.544918
2.000773,-0.002103,2.479860,0.136775,0.321850,-0.001154,0.000397,0.015042,3.136389,1.847502,6.578367
2.004028,-0.002891,2.402955,0.129747,0.323581,-0.001533,0.001541,0.044562,3.111622,1.856494,6.611071
2.007507,-0.002388,2.340613,0.120537,0.325258,-0.001270,0.000901,0.041962,3.084811,1.866128,6.642063
2.012053,-0.003858,2.241177,0.109620,0.326745,-0.001177,0.000675,0.030329,3.058802,1.873934,6.671460
2.017423,-0.005671,2.094154,0.098557,0.327828,-0.000967,0.000675,0.032125,3.031267,1.881811,6.699736
2.023626,-0.006736,1.929380,0.086593,0.328679,-0.000944,0.000638,0.031608,3.003196,1.889114,6.728366
2.030436,-0.007551,1.746022,0.074830,0.329039,-0.000884,0.000729,0.035872,2.975484,1.895226,6.757698
2.037789,-0.007894,1.557144,0.062356,0.329155,-0.000915,0.000653,0.034595,2.947790,1.901295,6.786605
2.045532,-0.008418,1.354177,0.050798,0.328690,-0.000859,0.000758,0.037933,2.919250,1.906462,6.815738
2.053558,-0.008487,1.154664,0.039991,0.327633,-0.000794,0.000621,0.032988,2.891770,1.911503,6.844969
2.061732,-0.008557,0.955345,0.029522,0.326141,-0.000637,0.000585,0.032081,2.863424,1.917587,6.873449
2.070027,-0.008496,0.762787,0.018802,0.324213,-0.000580,0.000568,0.031571,2.834689,1.922607,6.902342
2.078235,-0.008565,0.572247,0.007723,0.321900,-0.000545,0.000629,0.035309,2.806713,1.927500,6.931736
2.086231,-0.008736,0.383510,-0.004574,0.319469,-0.000531,0.000667,0.037587,2.779329,1.931321,6.960289
2.093895,-0.009305,0.183898,-0.017896,0.317091,-0.000213,0.000862,0.046780,2.746840,1.939453,6.988827
2.101442,-0.009940,-0.023693,-0.031931,0.314282,-0.000449,0.000756,0.043632,2.719253,1.943633,7.018970
2.108151,-0.010910,-0.253249,-0.046589,0.311515,-0.000185,0.000833,0.046875,2.687857,1.950943,7.049343
