4.378895529671509301e+00,2.389441631813145062e+00,-1.041250272567638246e+00,2.979728729922625163e+00,1.282834606080563399e-03,-3.688292326697838186e-02,3.357121846791954467e-01,-2.086789659280669507e-01,3.960570124755701471e+00,-6.659273126787684793e-01,9.355314324612431509e-01,1.543409785393775158e+00
4.384368207837110454e+00,2.352420095903464237e+00,-1.131641680223675062e+00,2.992014313853307517e+00,1.297349793861938367e-03,-3.785502934632527239e-02,3.178763642182756977e-01,-2.205997465696021842e-01,4.019657135873888620e+00,-6.999999997797791140e-01,1.058039586472538263e+00,1.711922945546034303e+00
4.420945237138411699e+00,2.293868125957295057e+00,-1.226122311454734382e+00,3.009929179288512557e+00,1.386480060452901846e-03,-3.820255165086530041e-02,2.956790091047541980e-01,-1.894156773313716291e-01,4.071103614250417557e+00,-6.999999915010103324e-01,1.228920762521656496e+00,1.535301501195663221e+00
4.428284648245486288e+00,2.251875471124357819e+00,-1.294676995694939770e+00,3.021698893878250303e+00,1.446219326327659663e-03,-3.819982535831940862e-02,2.723459091120948306e-01,-1.541480437954824978e-01,4.128167141794302886e+00,-6.999999999960534458e-01,1.891205189756151483e+00,1.863247082240598651e+00
4.427513751978258583e+00,2.184178995580098537e+00,-1.402935213765027944e+00,3.040312034160754795e+00,1.509370340850111703e-03,-3.801309204170725403e-02,2.490128093953915267e-01,-1.131844280183482571e-01,4.179343346733658926e+00,-6.999999999021133679e-01,1.898048720734550443e+00,1.400045453859821487e+00
4.407781083063334826e+00,2.153463553330240199e+00,-1.466647442325557327e+00,3.049799065326959546e+00,1.509156451249021001e-03,-3.803144921303074077e-02,2.256797093955229816e-01,-5.014488542820652595e-02,4.241450961725987234e+00,-6.999999999825430308e-01,1.126618679799453293e+00,1.742167494654572213e+00
4.419242991056929526e+00,2.081978606170361790e+00,-1.497480877026123425e+00,3.067578535500303349e+00,1.559750397113901597e-03,-3.726231803190527270e-02,2.023466093987858483e-01,1.312277258003827218e-02,4.288118676839497212e+00,-6.999999997841124255e-01,1.009344378996310576e+00,1.544877822740550855e+00
4.403192219057528334e+00,2.039129477888539377e+00,-1.513868907682969667e+00,3.079359464268780933e+00,1.559349593797497739e-03,-3.696360571682136276e-02,1.790135093993676374e-01,5.067635303379346146e-02,4.346190345938816257e+00,-6.999999999994207522e-01,3.467511868495596339e-01,1.901260051382716920e+00
4.409819100269600334e+00,1.963795729696695691e+00,-1.501808628539055501e+00,3.098562454881592210e+00,1.577319296044396016e-03,-3.638064511969312659e-02,1.556804094065639688e-01,8.432082921887718019e-02,4.397685758404229261e+00,-6.999999999674659801e-01,-2.070314119874256953e-01,1.667310239131506666e+00
4.415352369315251657e+00,1.917382304297702511e+00,-1.475410323922805578e+00,3.112307336251344037e+00,1.586824004676131144e-03,-3.608105336153256959e-02,1.323473094065831523e-01,9.587908653013352267e-02,4.461060459696971847e+00,-6.999999999992664312e-01,-8.436659922267218947e-01,1.395457064871300279e+00
