6.286056431177211579e-02,-8.342619612417074421e-03,-1.012486896434793282e+00
6.644708699508905525e-02,-6.501659571871196142e-03,-1.007560183341470461e+00
6.883497790576420527e-02,-4.041938484593276225e-03,-8.680886911892532476e-01
6.835629052409109008e-02,-2.634280622167228456e-03,-6.226305708616454160e-01
6.861110866272390751e-02,1.403050571015203741e-03,-1.409203731812112004e-01
8.226136862400190708e-02,4.132493098233657423e-03,2.000066823909327218e-01
7.748871840821891510e-02,4.757928151357664927e-03,4.373607242659616756e-01
8.121223644954422838e-02,7.979574417652603169e-03,7.875084579108507787e-01
8.311520185642340408e-02,7.591221401363901743e-03,8.748044629942401951e-01
9.303728142468381535e-02,1.238887217091026727e-02,1.237213588337851000e+00
8.603401649375497229e-02,7.737235889086271912e-03,1.088998408018192476e+00
9.355134424631250667e-02,1.303522101239286413e-02,1.512396812159575221e+00
9.403653300003966820e-02,1.077156137735793204e-02,1.384234637556577052e+00
9.795273238851320841e-02,1.435276023215357327e-02,1.624015120836960424e+00
9.511447977148890232e-02,1.335257745861422908e-02,1.586656093246400445e+00
9.658391991805492793e-02,1.327724976730160905e-02,1.694746318410804475e+00
1.060203028251036628e-01,1.521532884275496496e-02,1.827437168391187861e+00
1.013585301033992359e-01,1.473971660801769168e-02,1.814136594692791427e+00
1.056779238822507239e-01,1.530141846994884786e-02,1.872359971156710268e+00
1.106095129736646143e-01,1.538009033712163694e-02,1.895540688735720680e+00
1.102074228342653228e-01,1.531163681803096761e-02,1.910849653732414000e+00
1.158814356553365954e-01,1.535201634884923033e-02,1.917851655163295588e+00
1.133602564065370188e-01,1.516779603688606787e-02,1.918481144015437012e+00
1.157370256250054297e-01,1.506643715385156193e-02,1.918433148108307673e+00
1.204568612370517933e-01,1.490231042391682720e-02,1.918213927559318188e+00
1.217208937579177253e-01,1.459835999054332097e-02,1.917752691517575991e+00
1.216704171483788954e-01,1.426626782118815308e-02,1.917268480194610936e+00
1.192644488748180187e-01,1.394208664910113679e-02,1.916810308666644147e+00
1.035776088826483310e-01,1.365720690118718030e-02,1.916318863143038786e+00
1.109007792539626891e-01,1.391256293241897174e-02,1.916940522961787075e+00
1.138416159605331046e-01,1.389885141770712783e-02,1.916583128254510271e+00
1.134981913225776573e-01,1.381570959562104448e-02,1.916639930635039901e+00
1.175619422541864800e-01,1.377147342920367022e-02,1.916627251114244590e+00
1.140421666730171424e-01,1.356247252473360976e-02,1.916131781026533920e+00
1.145008991586751179e-01,1.348251183225207539e-02,1.916114397707529227e+00
1.162799095619204692e-01,1.341482989853804222e-02,1.916092147616251573e+00
1.167565394369924903e-01,1.327864950339547462e-02,1.915823827115678446e+00
1.136145637826668775e-01,1.310979012784677100e-02,1.915460223769595904e+00
1.175223114465624441e-01,1.307474091793380151e-02,1.915622135160236050e+00
1.234827772067728091e-01,1.293103288881081170e-02,1.915343901340542443e+00
1.223740448787973278e-01,1.260474628334508178e-02,1.914875024826514061e+00
1.204369048139892762e-01,1.231980620118434261e-02,1.914477795206273480e+00
1.204421161119677564e-01,1.210426114794105681e-02,1.914173263234046463e+00
1.178317288138281960e-01,1.189040211766102806e-02,1.913881044468513259e+00
1.221143572859886284e-01,1.177389453426663790e-02,1.913700578759203630e+00
1.212389367045942912e-01,1.152809949487811243e-02,1.913357515305476930e+00
1.181044856077337890e-01,1.131092971050581819e-02,1.913063682059483295e+00
1.219365983315574553e-01,1.120651290537773292e-02,1.912903312636711872e+00
1.218683853341606671e-01,1.098792278802560723e-02,1.912597589500071082e+00
1.204338559642930129e-01,1.077605272999079128e-02,1.912306913570465339e+00
1.210964363137430055e-01,1.061744154462481403e-02,1.912083649413756969e+00
1.210647926793630980e-01,1.044411487747032991e-02,1.911842846505427129e+00
1.198219069054315966e-01,1.027521951749715140e-02,1.911612907723650334e+00
1.210178176745615453e-01,1.015341979586710346e-02,1.911440119844012298e+00
1.204340928838343316e-01,9.997910954077482426e-03,1.911227190944646770e+00
1.209720357055203976e-01,9.867257901893088795e-03,1.911045083071269302e+00
1.214718563913570470e-01,9.725942121640303306e-03,1.910848743344864431e+00
1.189265939822550244e-01,9.568583797583124842e-03,1.910641006365502825e+00
1.223595783772499779e-01,9.503222100327448144e-03,1.910539700603790303e+00
1.175571971751785405e-01,9.294434771937389733e-03,1.910322569705204643e+00
1.117410631059412296e-01,6.171717787979824794e-03,1.814452827879083463e+00
1.099924045078184420e-01,7.852614709407604657e-03,1.876447864903391771e+00
8.756954681569562027e-02,-7.053609706990837148e-03,1.053707515053642796e+00
7.638300870537051424e-02,-1.133086682372606846e-02,2.661967008205933793e-01
8.723412229534055484e-02,-1.309433445446981682e-02,-1.383861801596700358e+00
8.646328765377786496e-02,-6.129380938348694997e-03,-1.566065314774761852e+00
1.050781038255581556e-01,-8.227926866775791756e-03,-1.970091992700750083e+00
8.487821418574448273e-02,6.846254848642046795e-04,-1.591305826119564504e+00
1.194068088049400345e-01,-7.536409198559352110e-03,-1.934349163352492740e+00
9.041463582720643544e-02,-5.718783688823474674e-03,-1.705642207815639244e+00
1.112014096506364069e-01,-8.076052415520420386e-03,-1.970769451788013882e+00
1.151679237709775094e-01,-8.090751214876571590e-03,-1.970750793605750228e+00
1.172647843211440666e-01,-8.075896445390334799e-03,-1.970725834553899602e+00
1.108036346566909636e-01,-4.993167753450199545e-03,-1.873631831820120164e+00
1.240140469833947989e-01,-7.633522399264932971e-03,-1.952782812031268023e+00
